iter	RMSE
139	49.25024738
140	49.14107563
141	49.06191821
142	48.93888431
143	48.79302587
144	48.78091638
145	48.78073406
146	48.66899947
147	48.5841103
148	48.49124871
149	48.39678441
150	48.34418977
151	48.25112291
152	48.22252518
153	48.14103843
154	48.08832517
155	48.06672047
156	47.96717029
157	47.92172187
158	47.81787388
159	47.76783374
160	47.70283056
161	47.59738736
162	47.47332743
163	47.4112467
164	47.35035697
165	47.336644
166	47.25544997
167	47.16562695
168	47.08252729
169	47.0584408
170	46.98720186
171	46.95082552
172	46.88308015
173	46.7854509
174	46.71701229
175	46.57738135
176	46.47853299
177	46.4344867
178	46.28434587
179	46.21113141
180	46.20366765
181	46.09375176
182	46.00912784
183	45.96198715
184	45.87439648
185	45.82072127
186	45.71853907
187	45.5877435
188	45.55417667
189	45.49855587
190	45.42471479
191	45.36774508
192	45.30572214
193	45.22606092
194	45.1625908
195	45.11194209
196	45.05157499
197	45.0119453
198	44.9137766
199	44.88517545
200	44.86294666
201	44.812329
202	44.8014283
203	44.77103944
204	44.71116164
205	44.60639912
206	44.54540382
207	44.49802106
208	44.47891917
209	44.43876539
210	44.41997292
211	44.38307838
212	44.35035611
213	44.2956308
214	44.2185408
215	44.1776432
216	44.14620847
217	44.0468948
218	43.99985124
219	43.91591263
220	43.82754115
221	43.72757376
222	43.68564441
223	43.55279494
224	43.47599883
225	43.36320113
226	43.3240202
227	43.30456616
228	43.27747244
229	43.17778351
230	43.07577705
231	42.9787975
232	42.93403175
233	42.9160044
234	42.85157364
235	42.83283454
236	42.77065181
237	42.73518569
238	42.71370007
239	42.68509132
240	42.5878133
241	42.51582283
242	42.48198935
243	42.46831465
244	42.39464803
245	42.26530966
246	42.23571217
247	42.21498245
248	42.2079331
249	42.16873657
250	42.11540313
251	41.95801482
252	41.879518
253	41.75744089
254	41.67799576
255	41.59212912
256	41.56624844
257	41.51662127
258	41.44156795
259	41.33043999
260	41.31583807
261	41.2982632
262	41.24720737
263	41.23117983
264	41.1712478
265	41.10573449
266	40.98667102
267	40.96986893
268	40.86176641
269	40.84350043
270	40.81874016
271	40.73203342
272	40.70663545
273	40.69661592
274	40.67905297
275	40.58852107
276	40.53565292
277	40.52304075
278	40.40633271
279	40.39265885
280	40.34481734
281	40.25852807
282	40.20942277
283	40.19023397
284	40.12545133
285	39.99818934
286	39.87179832
287	39.79808222
288	39.7075378
289	39.63802164
290	39.56062985
291	39.54608166
292	39.49597361
293	39.44932244
294	39.44256179
295	39.41475001
296	39.36895086
297	39.29398444
298	39.19393487
299	39.15949076
300	39.02785505
301	38.90781121
302	38.84890034
303	38.75258586
304	38.64033968
305	38.52635416
306	38.46033129
307	38.36018358
308	38.2942968
309	38.23318663
310	38.22185115
311	38.13406368
312	38.11999155
313	38.11202044
314	37.97048977
315	37.84102974
316	37.78491358
317	37.73934916
318	37.68786627
319	37.58016815
320	37.54666665
321	37.50113307
322	37.43959447
323	37.39691786
324	37.33354536
325	37.26038158
326	37.22606962
327	37.13677297
328	37.02587382
329	36.94264366
330	36.8582884
331	36.84793031
332	36.76712181
333	36.7268959
334	36.59321489
335	36.57723797
336	36.5338174
337	36.49953053
338	36.44624001
339	36.34492455
340	36.32540278
341	36.26459822
342	36.15322614
343	36.11105659
344	35.97725639
345	35.93596655
346	35.86408009
347	35.82516495
348	35.8032204
349	35.76948788
350	35.75549482
351	35.62475672
352	35.60291416
353	35.54544499
354	35.47472737
355	35.45110002
356	35.43577804
357	35.39791845
358	35.32947087
359	35.23364944
360	35.13091133
361	35.09865088
362	35.00726684
363	34.93396148
364	34.86962487
365	34.74541239
366	34.71351692
367	34.68523927
368	34.65574358
369	34.63001865
370	34.60172723
371	34.51363999
372	34.43865105
373	34.4312339
374	34.34330085
375	34.29247435
376	34.23242884
377	34.16607306
378	34.07361818
379	34.02464166
380	33.98759036
381	33.93267601
382	33.89724776
383	33.79683766
384	33.73799157
385	33.71009723
386	33.65141626
387	33.60660933
388	33.55272823
389	33.4975156
390	33.39602089
391	33.34199105
392	33.27315495
393	33.2043185
394	33.16007918
395	33.08701372
396	32.98803218
397	32.97293998
398	32.88451358
399	32.82313389
400	32.74109312
401	32.66667149
402	32.5882879
403	32.52236685
404	32.42549446
405	32.3776663
406	32.3379773
407	32.27659033
408	32.16347307
409	32.10449121
410	32.04896308
411	32.01217397
412	31.96975361
413	31.91709477
414	31.83895559
415	31.80635158
416	31.78543188
417	31.76244138
418	31.67015468
419	31.59846317
420	31.4857107
421	31.42391151
422	31.31866327
423	31.30261036
424	31.29041763
425	31.17117417
426	31.10463848
427	31.05909637
428	31.02099618
429	30.96266882
430	30.87395422
431	30.86453183
432	30.81446027
433	30.71693742
434	30.64243201
435	30.52712946
436	30.46282862
437	30.39658126
438	30.32438582
439	30.25772767
440	30.23473126
441	30.17995006
442	30.07659669
443	30.03027603
444	29.99151045
445	29.98210411
446	29.89967072
447	29.85919908
448	29.81862947
449	29.75696379
450	29.73787381
451	29.67845924
452	29.64009302
453	29.58492492
454	29.56824405
455	29.51891068
456	29.43559658
457	29.33953146
458	29.29240226
459	29.28250015
460	29.26919226
461	29.19687182
462	29.18626764
463	29.14266511
464	29.10993641
465	29.09259798
466	29.08042843
467	29.00720871
468	28.98679664
469	28.92026791
470	28.86574843
471	28.83282062
472	28.7961099
473	28.72691325
474	28.65900762
475	28.60049589
476	28.57369043
477	28.50786638
478	28.49121887
479	28.47219787
480	28.37870833
481	28.33016486
482	28.31276145
483	28.25415792
484	28.19796881
485	28.1415197
486	28.08735504
487	28.06140901
488	28.04231063
489	27.99894601
490	27.96063656
491	27.88392253
492	27.86346113
493	27.79184765
494	27.73643153
495	27.66123758
496	27.65338828
497	27.6322065
498	27.61038373
499	27.56452362
500	27.54209736
501	27.52712823
502	27.50133746
503	27.48615269
504	27.4675469
505	27.41859616
506	27.33865925
507	27.28035624
508	27.2117467
509	27.15206276
510	27.10766156
511	27.0655743
512	27.05087587
513	27.02845501
514	26.99677068
515	26.94453822
516	26.90617932
517	26.86600125
518	26.81149954
519	26.75940334
520	26.71860808
521	26.67757625
522	26.65836894
523	26.6507006
524	26.60285544
525	26.53042521
526	26.50111595
527	26.49320759
528	26.436759
529	26.4038177
530	26.36286406
531	26.3045283
532	26.25701272
533	26.20774439
534	26.15723435
535	26.07635907
536	26.04441165
537	25.97279441
538	25.93019554
539	25.89857129
540	25.88722344
541	25.84618339
542	25.8204297
543	25.81061089
544	25.73324762
545	25.69003157
546	25.66405309
547	25.65571027
548	25.5827889
549	25.52618047
550	25.51389487
551	25.46691366
552	25.40419224
553	25.39182054
554	25.37258532
555	25.30556943
556	25.2422009
557	25.16497914
558	25.10075331
559	25.07984192
560	25.0485327
561	24.99537653
562	24.95671453
563	24.89735697
564	24.84799866
565	24.78437477
566	24.74621137
567	24.69927824
568	24.69229689
569	24.67087795
570	24.6234466
571	24.56959372
572	24.53874439
573	24.50226025
574	24.48216711
575	24.45067762
576	24.41948213
577	24.40346532
578	24.35069563
579	24.30846276
580	24.27268038
581	24.24261067
582	24.18548431
583	24.14575798
584	24.08711335
585	24.02925413
586	24.0129102
587	23.99660948
588	23.98744527
589	23.9798185
590	23.9770129
591	23.92144668
592	23.86485345
593	23.8346145
594	23.81799757
595	23.77548374
596	23.74369393
597	23.68818548
598	23.66623234
599	23.61879618
600	23.54755084
601	23.50196484
602	23.45603763
603	23.43410613
604	23.39467292
605	23.32473961
606	23.28441321
607	23.27516322
608	23.25798122
609	23.24340366
610	23.19303987
611	23.14081939
612	23.10352495
613	23.06929831
614	23.0666172
615	23.02417264
616	23.01512573
617	22.99997202
618	22.94669078
619	22.91117922
620	22.87803856
621	22.8439568
622	22.80718246
623	22.73740295
624	22.67162853
625	22.66826886
626	22.58602999
627	22.53562459
628	22.50135487
629	22.45727741
630	22.42302017
631	22.37125514
632	22.32119519
633	22.29054497
634	22.28712487
635	22.24356615
636	22.21948277
637	22.18593772
638	22.14305039
639	22.11882846
640	22.10479843
641	22.09931899
642	22.09006759
643	22.0740765
644	22.01577332
645	21.94744517
646	21.91174745
647	21.90408857
648	21.88560809
649	21.81632587
650	21.79183908
651	21.74585035
652	21.70453027
653	21.67579909
654	21.60704737
655	21.55336728
656	21.49851663
657	21.45841592
658	21.41504816
659	21.35598399
660	21.29639478
661	21.29074302
662	21.25988643
663	21.20563645
664	21.18857255
665	21.1855705
666	21.14993947
667	21.10679628
668	21.07289907
669	21.04393028
670	21.02017678
671	20.98980761
672	20.9443769
673	20.90672456
674	20.86440784
675	20.8420248
676	20.80666967
677	20.77563518
678	20.72370058
679	20.67478269
680	20.67102998
681	20.64208137
682	20.62426886
683	20.59558744
684	20.55188339
685	20.51124089
686	20.47540137
687	20.43772075
688	20.41890379
689	20.40601279
690	20.40052651
691	20.35497483
692	20.34257166
693	20.31355782
694	20.31028846
695	20.26093202
696	20.20582548
697	20.19431691
698	20.15199446
699	20.12580665
700	20.07320226
701	20.04983129
702	20.00984732
703	19.99725919
704	19.97323602
705	19.94060029
706	19.9227422
707	19.87812904
708	19.81192569
709	19.80896309
710	19.78355998
711	19.74159442
712	19.72132099
713	19.66279228
714	19.60102317
715	19.59589475
716	19.56899047
717	19.53187005
718	19.48405434
719	19.45381145
720	19.43360845
721	19.43081861
722	19.41807185
723	19.40918228
724	19.37048688
725	19.35502603
726	19.29217096
727	19.26071953
728	19.20633756
729	19.1580832
730	19.13269838
731	19.07979022
732	19.03179846
733	19.01727598
734	18.95834667
735	18.92192968
736	18.90739413
737	18.90198868
738	18.85301759
739	18.8306807
740	18.80734259
741	18.80184548
742	18.78934678
743	18.74603646
744	18.7155558
745	18.69897522
746	18.64529787
747	18.62483751
748	18.59998769
749	18.56580986
750	18.51596714
751	18.48245557
752	18.44195618
753	18.42325171
754	18.3852489
755	18.32718725
756	18.31722661
757	18.29813056
758	18.29229959
759	18.27179572
760	18.25067791
761	18.22526538
762	18.21793248
763	18.2147568
764	18.17577348
765	18.13782403
766	18.10408113
767	18.07193261
768	18.03677701
769	18.01792499
770	17.97019779
771	17.91858192
772	17.87724602
773	17.85991635
774	17.8232821
775	17.81575598
776	17.79235732
777	17.777781
778	17.72113196
779	17.71200993
780	17.68339811
781	17.65464325
782	17.64881815
783	17.64022229
784	17.60505836
785	17.57499652
786	17.51571841
787	17.49837079
788	17.46331161
789	17.46091307
790	17.42690053
791	17.37690991
792	17.36522715
793	17.34310394
794	17.33022394
795	17.31200033
796	17.30052526
797	17.26851364
798	17.24615807
799	17.24260628
800	17.23746947
801	17.23068021
802	17.22418734
803	17.20446759
804	17.16475101
805	17.16292048
806	17.13454038
807	17.08568584
808	17.05757359
809	17.02835759
810	17.00674855
811	16.95824196
812	16.91776352
813	16.91352482
814	16.90684547
815	16.87637089
816	16.87428862
817	16.85621063
818	16.82375725
819	16.77318684
820	16.74746265
821	16.71093231
822	16.69414849
823	16.67475776
824	16.6677705
825	16.66460341
826	16.63965657
827	16.60412312
828	16.56717212
829	16.54154357
830	16.49758716
831	16.48423079
832	16.47911155
833	16.4664001
834	16.4558185
835	16.42632628
836	16.39778228
837	16.35469773
838	16.3396496
839	16.31245029
840	16.28372738
841	16.26117564
842	16.22651906
843	16.20581775
844	16.17010821
845	16.16350372
846	16.12354112
847	16.08915207
848	16.0864203
849	16.03973353
850	16.02112689
851	15.98506455
852	15.95082001
853	15.91598827
854	15.89209976
855	15.84998361
856	15.81153095
857	15.75804648
858	15.74793546
859	15.72195605
860	15.71123045
861	15.68346732
862	15.67500774
863	15.64832128
864	15.63935943
865	15.61360497
866	15.59030219
867	15.56533052
868	15.53027198
869	15.49307895
870	15.46026288
871	15.45912925
872	15.43842038
873	15.42637727
874	15.39264525
875	15.37255298
876	15.33781137
877	15.32491127
878	15.31321479
879	15.29275591
880	15.24805071
881	15.23062373
882	15.19935799
883	15.16649922
884	15.15499975
885	15.14264973
886	15.1072326
887	15.07335493
888	15.04405541
889	15.03277701
890	15.00054
891	14.99404408
892	14.99175281
893	14.95543973
894	14.93556226
895	14.91093089
896	14.90698054
897	14.87336949
898	14.85578158
899	14.83292285
900	14.81822185
901	14.8004931
902	14.79492887
903	14.75667721
904	14.73057398
905	14.72863638
906	14.71287899
907	14.69680023
908	14.68620266
909	14.68272307
910	14.67005096
911	14.66183372
912	14.63717455
913	14.6242155
914	14.61101245
915	14.57139243
916	14.56915199
917	14.54511
918	14.52376654
919	14.48799202
920	14.44380479
921	14.43941676
922	14.43431991
923	14.43022972
924	14.40604185
925	14.36383198
926	14.33967153
927	14.33523933
928	14.33143667
929	14.31182083
930	14.29386837
931	14.28616571
932	14.27069813
933	14.2251579
934	14.2045798
935	14.19106587
936	14.15973424
937	14.1209434
938	14.11002947
939	14.08860418
940	14.06422647
941	14.02172761
942	14.0009739
943	13.98471043
944	13.96659912
945	13.94194471
946	13.94029899
947	13.93693132
948	13.92601961
949	13.92375338
950	13.89044199
951	13.86003102
952	13.83550247
953	13.82118934
954	13.80836465
955	13.79301841
956	13.76565869
957	13.75299647
958	13.72963475
959	13.69842119
960	13.66758433
961	13.66397149
962	13.65986791
963	13.64015563
964	13.6374443
965	13.63568207
966	13.62338271
967	13.61106717
968	13.5733865
969	13.55300401
970	13.53082764
971	13.51568456
972	13.48158694
973	13.4685497
974	13.46653157
975	13.44546859
976	13.42227993
977	13.40603485
978	13.3866244
979	13.37255071
980	13.36812799
981	13.3649323
982	13.34552642
983	13.33616626
984	13.33295842
985	13.31811899
986	13.29932998
987	13.29828853
988	13.29617161
989	13.27422835
990	13.2575769
991	13.25307417
992	13.21448926
993	13.17703128
994	13.15884017
995	13.12538521
996	13.11848421
997	13.09337898
998	13.0653526
999	13.02801784
