iter	RMSE
0	0.03097670127
1	0.03025969343
2	0.0295550351
3	0.02889003144
4	0.02819457037
5	0.0275033327
6	0.02688846874
7	0.02632057275
8	0.02568273408
9	0.0251302203
10	0.02457065483
11	0.024120854
12	0.02367498011
13	0.02317851978
14	0.02273524013
15	0.0222878532
16	0.02189270969
17	0.02147095317
18	0.02114737682
19	0.0207735069
20	0.02041230692
21	0.02008067048
22	0.01976788193
23	0.0194642505
24	0.01913834833
25	0.01880835619
26	0.01854647279
27	0.01828566196
28	0.01804738486
29	0.01778730714
30	0.01751998894
31	0.01732125385
32	0.01711667205
33	0.01689343616
34	0.0167087632
35	0.01651794937
36	0.0163246381
37	0.01613147886
38	0.01597130408
39	0.01579479707
40	0.01565706987
41	0.01550965002
42	0.01534411924
43	0.01519434937
44	0.01506440775
45	0.01496023018
46	0.01482367341
47	0.01470844004
48	0.01454549498
49	0.01441970118
50	0.0143243716
51	0.0141914681
52	0.01408500389
53	0.01398786574
54	0.01389164963
55	0.01380946273
56	0.01376742886
57	0.01366826798
58	0.01355940481
59	0.01348663865
60	0.01337480964
61	0.01329730722
62	0.01320031849
63	0.01314794713
64	0.01305113398
65	0.01299774359
66	0.01292506877
67	0.01282856562
68	0.01277496573
69	0.01271231281
70	0.01265864648
71	0.01258540353
72	0.01253347933
73	0.01249681028
74	0.01245474237
75	0.01238821676
76	0.01231171291
77	0.01224196252
78	0.01220821055
79	0.01216579979
80	0.01213632315
81	0.01203316199
82	0.01199554247
83	0.01193236099
84	0.01186966735
85	0.01183271562
86	0.01178047762
87	0.01175011985
88	0.01170932011
89	0.0116538895
90	0.01161250074
91	0.01156536265
92	0.01151951055
93	0.01150503786
94	0.01147514097
95	0.01144136987
96	0.01140691324
97	0.01138028919
98	0.0113346833
99	0.01131534386
100	0.01129364853
101	0.01124604565
102	0.0112219445
103	0.01118607729
104	0.01116506675
105	0.01112325927
106	0.01109108387
107	0.01105238237
108	0.01101907846
109	0.01100953931
110	0.01100136115
111	0.0109937275
112	0.01098442942
113	0.01097325828
114	0.01093193623
115	0.01086103931
116	0.01083550228
117	0.01081828422
118	0.0107973302
119	0.01076352067
120	0.01073755561
121	0.01072498483
122	0.01069280075
123	0.01067143272
124	0.01064115649
125	0.01061568088
126	0.0105863836
127	0.01057679404
128	0.01056379013
129	0.01053736941
130	0.0105233584
131	0.01049496008
132	0.01047891072
133	0.01046093239
134	0.01039917403
135	0.01039621725
136	0.0103755985
137	0.01037025964
138	0.01033512757
139	0.01031219583
140	0.01030888457
141	0.01028012161
142	0.01025687024
143	0.01022490837
144	0.01022185003
145	0.01021376008
146	0.0101934308
147	0.01018277397
148	0.01016620345
149	0.01014707896
150	0.01012790072
151	0.01012110764
152	0.01009946135
153	0.01006998134
154	0.01005931551
155	0.01004801319
156	0.01002783444
157	0.00999140266
158	0.009976369629
159	0.009962865354
160	0.009942089869
161	0.009924599537
162	0.00991852312
163	0.009895134974
164	0.009878544894
165	0.009861722331
166	0.009846193314
167	0.009834441476
168	0.009823273834
169	0.009804717428
170	0.009793258908
171	0.009773978845
172	0.009765987662
173	0.009726241295
174	0.009710485813
175	0.00969860899
176	0.00968952071
177	0.009672389312
178	0.009634262221
179	0.009618198102
180	0.009604259439
181	0.009564185678
182	0.009550784821
183	0.009534782114
184	0.009508479084
185	0.009499951066
186	0.009458734842
187	0.009441975528
188	0.009428649214
189	0.009423199695
190	0.009414176513
191	0.00939396992
192	0.009376117443
193	0.009368992727
194	0.009353970123
195	0.009338316199
196	0.009328068884
197	0.009324105127
198	0.00931474068
199	0.009309572288
200	0.009301178244
201	0.009269382198
202	0.009254098512
203	0.00923976323
204	0.009221924462
205	0.009191088484
206	0.009183382218
207	0.009178689521
208	0.009166168054
209	0.009158549183
210	0.009151237308
211	0.009145207885
212	0.009125513503
213	0.00911487446
214	0.009104044821
215	0.00909960631
216	0.00909312475
217	0.009063831201
218	0.009030410356
219	0.00901784815
220	0.008980436737
221	0.008971961073
222	0.008965819137
223	0.008957682805
224	0.008947888424
225	0.008937881581
226	0.008928753556
227	0.008889596218
228	0.008878752272
229	0.008865053252
230	0.008853565876
231	0.008841237243
232	0.008831774182
233	0.008809557976
234	0.008782173318
235	0.008767339818
236	0.008758199886
237	0.008725426514
238	0.008688750669
239	0.008678595089
240	0.008654728894
241	0.008643984694
242	0.008636968183
243	0.008629739275
244	0.008624167404
245	0.008619193902
246	0.008589389402
247	0.008579650719
248	0.008570801113
249	0.008563837485
250	0.008555337683
251	0.00852077677
252	0.008514081412
253	0.008502973276
254	0.008494241505
255	0.008487210282
256	0.008481726047
257	0.008471206023
258	0.008463540791
259	0.008451183917
260	0.008442862116
261	0.00841586293
262	0.008381748252
263	0.008372088123
264	0.008366006454
265	0.008359549901
266	0.008353003208
267	0.008344568031
268	0.008334231181
269	0.008324573319
270	0.00829251043
271	0.00826255452
272	0.008255512555
273	0.008248915577
274	0.008242476787
275	0.008233020848
276	0.008214457256
277	0.008209197226
278	0.008200147599
279	0.008190658277
280	0.008185339458
281	0.008176457114
282	0.008171036844
283	0.008150555408
284	0.008143638733
285	0.008124431553
286	0.008116404457
287	0.008110205704
288	0.008093115831
289	0.008081198075
290	0.008072783246
291	0.008061312601
292	0.008050770027
293	0.008031254842
294	0.008023004291
295	0.008016669528
296	0.008009190221
297	0.00799080872
298	0.007969535209
299	0.007961463182
300	0.00793887087
301	0.007921745419
302	0.007915123692
303	0.007894224252
304	0.00788824982
305	0.007871268321
306	0.007865494597
307	0.007843896548
308	0.007830137809
309	0.007827515706
310	0.007822466946
311	0.007818599804
312	0.007813720954
313	0.00778561175
314	0.007779792484
315	0.00777476847
316	0.007768972919
317	0.007763990748
318	0.007743282553
319	0.007732798077
320	0.00772606141
321	0.007715328425
322	0.007707215179
323	0.007692722799
324	0.007685961094
325	0.007673778468
326	0.00764719536
327	0.007643572487
328	0.007623096844
329	0.007615916033
330	0.007599067904
331	0.00759406746
332	0.007589346472
333	0.007584738719
334	0.007566524966
335	0.007560236082
336	0.007555059648
337	0.007551639864
338	0.00754621976
339	0.00754066636
340	0.007534856032
341	0.007527998567
342	0.007523221463
343	0.007507552728
344	0.007502595577
345	0.007497373319
346	0.007493045013
347	0.00748248828
348	0.007462314698
349	0.007457584052
350	0.007453297698
351	0.007445031692
352	0.007441617318
353	0.00743696048
354	0.007430364811
355	0.007420782132
356	0.007415596234
357	0.007412029184
358	0.007409146151
359	0.007403347117
360	0.007398397441
361	0.007393173065
362	0.007391660233
363	0.007381961566
364	0.007378231764
365	0.007354084057
366	0.007351293316
367	0.007339392325
368	0.007336372364
369	0.007330681744
370	0.007325566003
371	0.007321866346
372	0.007318498869
373	0.007314581161
374	0.00730715037
375	0.007295733639
376	0.007276103043
377	0.007273654175
378	0.007266964801
379	0.007261636126
380	0.007257879354
381	0.007255916447
382	0.0072450682
383	0.00724119045
384	0.007222168527
385	0.007218683723
386	0.007209735927
387	0.007206407418
388	0.007202518628
389	0.00719975628
390	0.00718210654
391	0.007166899258
392	0.007164093231
393	0.007162519474
394	0.007151770714
395	0.00713926549
396	0.007130709455
397	0.007128512638
398	0.007109468126
399	0.00710559338
400	0.007094987519
401	0.007072104337
402	0.007064687001
403	0.007061568373
404	0.007049222537
405	0.007046452528
406	0.007035949172
407	0.007031907394
408	0.007028928397
409	0.007015402617
410	0.007008232526
411	0.007004334707
412	0.006997982203
413	0.006993107272
414	0.006978639766
415	0.006974150922
416	0.006969782501
417	0.006966404463
418	0.006963840981
419	0.006955554782
420	0.006940707164
421	0.006937994363
422	0.006928681128
423	0.00692378153
424	0.006922480855
425	0.006914745946
426	0.006908601001
427	0.006902544507
428	0.006899850918
429	0.006888465568
430	0.00688684841
431	0.006874839018
432	0.006866211633
433	0.006853199907
434	0.006850082305
435	0.0068367033
436	0.006825035636
437	0.006822611718
438	0.006818683622
439	0.006815120826
440	0.00680545712
441	0.006795779856
442	0.006787131774
443	0.006781812242
444	0.006778730007
445	0.006775203262
446	0.006772218131
447	0.006754875562
448	0.006743771503
449	0.006727928691
450	0.006725868592
451	0.006715771691
452	0.006713069004
453	0.006698104071
454	0.00669465692
455	0.006692118583
456	0.006690240106
457	0.006688550881
458	0.006676953317
459	0.006666531273
460	0.006663563225
461	0.006662603784
462	0.006656850617
463	0.006653393982
464	0.006650318757
465	0.006647197742
466	0.00663060298
467	0.006627704083
468	0.006623393921
469	0.006621220932
470	0.00660545053
471	0.006602614461
472	0.00659784288
473	0.006586188814
474	0.006582343622
475	0.006576971646
476	0.006573540626
477	0.006561742457
478	0.006544837863
479	0.006535801186
480	0.006532974347
481	0.006521492956
482	0.00651373798
483	0.006510051366
484	0.006499283661
485	0.006492395649
486	0.006485834727
487	0.006482725127
488	0.006475194701
489	0.006472867404
490	0.006465925828
491	0.006458533838
492	0.006456746593
493	0.006450032247
494	0.006446460715
495	0.006431326146
496	0.006429653483
497	0.006424352218
498	0.006419928365
499	0.00641341215
500	0.006407714047
501	0.006405476888
502	0.006395700228
503	0.006393179872
504	0.006391191457
505	0.006389637005
506	0.006382120396
507	0.00637696832
508	0.006375097317
509	0.006373318991
510	0.006366706491
511	0.006361488466
512	0.006358469523
513	0.006351288375
514	0.006343205848
515	0.006341759115
516	0.006332811798
517	0.006329402136
518	0.006327672133
519	0.006323112994
520	0.006317597957
521	0.006313638201
522	0.00631260692
523	0.006308607875
524	0.006305308643
525	0.006296721199
526	0.006290310377
527	0.006286926362
528	0.006280624252
529	0.006270337255
530	0.00626187731
531	0.006260198939
532	0.006258755417
533	0.006255815176
534	0.006245490029
535	0.006242285906
536	0.006240146877
537	0.006233683979
538	0.006231548319
539	0.006229340421
540	0.0062200551
541	0.006210090215
542	0.006208266616
543	0.006205911412
544	0.006204130688
545	0.00619976941
546	0.006199036874
547	0.006196679441
548	0.006193129209
549	0.006183834134
550	0.006181709653
551	0.006176069712
552	0.006168246883
553	0.006165600043
